measurement,featureKey,coefficient,supportCount,rowCount,columnCount,rmse,r2,ridge,solver
elapsedMilliseconds,AddNormalNoise:type=Float64:mean=128.0:std=50.0,2579.9742698717,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,AddNormalNoise:type=UInt8:mean=128.0:std=50.0,3070.0029883101593,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,AddSaltAndPepperNoise:type=UInt8:probability=0.02,6851.8520423706759,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,AddShotNoise:type=Float64:scale=2.0,2390.1145550690376,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,AddSpeckleNoise:type=Float64:std=0.5,0.15934377733967131,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,AffineRegistration:maxIterations=1:initialLinearStep=0.02:initialTranslationStep=1.0:minStep=0.001:stepShrink=0.5,83.534764163432371,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,BinaryContour:fullyConnected=false:windowSize=7,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,BinaryMedian:radius=3:windowSize=7,849.80319607711567,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,BlackTopHat:type=UInt8:radius=3:windowSize=7,1372.0974943360516,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Cast:sourceType=Float32:targetType=UInt8,797.84237483944526,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Cast:sourceType=Float64:targetType=Float32,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Cast:sourceType=Float64:targetType=Int8,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Cast:sourceType=Float64:targetType=UInt8,0,13,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Cast:sourceType=UInt64:targetType=UInt8,332.72687624235249,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Cast:sourceType=UInt8:targetType=Float64,229.94092636037294,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Chart:kind=Column,469.81436490119256,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Clamp:type=Float64:lower=0.0:upper=255.0,239.98369093368098,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Closing:radius=3,1133.3724617974201,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,CollapseComponentLabels:windowSize=7:translationTable=<input>,0.022210752665648387,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ComponentTranslationTable:windowSize=7,7.4135668721130668E-07,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ComputeStats,508.5856986071293,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ConnectedComponents:windowSize=7,1.0042327763440136E-12,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,"Convolve:kernel=Image<float>.ofArray3D(Array3D.create 3 3 3 (1.0 / 27.0), ""average3x3x3""):outputRegionMode=Same:boundaryCondition=ZeroFluxNeumannPad:windowSize=7",793.53229900347458,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,CorrectBias:type=Float64:model=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,CorrectBiasMasked:type=Float64:model=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,CreateByEuler2DTransform:type=UInt8:width=64:height=64:depth=64:boxSize=16:transform=AntiDiagonal,2758.9552913091652,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,CreateByEuler2DTransform:type=UInt8:width=64:height=64:depth=64:boxSize=16:transform=Diagonal,0.18396013287511004,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,CreateByEuler2DTransform:type=UInt8:width=64:height=64:depth=64:boxSize=16:transform=TopDown,6.1332569488878679E-06,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Dilate:radius=3,633.73233013070171,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Erode:radius=3,1821.0665713581645,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,EstimateHistogram:type=Float64:slices=16:down=4:estimator=DKWAndHoldout:confidence=0.95,3019.4680566017732,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,FFT:type=Float64:chunkX=16:chunkY=16:chunkZ=8,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,FillSmallHoles:maximumVolume=128:connectivity=TwentySix,1462.49189403482,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,FiniteDiff:direction=0:order=1,338.27993385443028,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,FitBiasModel:type=Float64:order=2:depth=256,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,FitBiasModelMasked:type=Float64:order=2:depth=256,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Forstner3DKeypoints:type=Float64:sigma=3.0:rho=1.5:threshold=0.1:stride=16,13940.77448275761,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Gradient:order=1:windowSize=7,98.481107175083139,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,GradientMagnitude:type=Float64:windowSize=7,0.0065809745187237235,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,GrayscaleClosing:type=UInt8:radius=3:windowSize=7,1579.8846603101015,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,GrayscaleDilate:type=UInt8:radius=3:windowSize=7,631.81586347040684,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,GrayscaleErode:type=UInt8:radius=3:windowSize=7,713.52386319805407,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,GrayscaleOpening:type=UInt8:radius=3:windowSize=7,1213.7602615305921,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Harris3DKeypoints:type=Float64:sigma=3.0:rho=1.5:k=0.04:threshold=0.1:stride=16,12281.404988288843,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,HessianKeypoints:type=Float64:sigma=3.0:responseKind=Blob:threshold=0.1:stride=16,68.996095663666026,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Histogram:binWidth=100,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,HistogramEqualization:type=UInt8:histogram=<input>,2.197851372004508E-07,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImHistogram:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,1143.8506013862805,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImHistogram:firstLeftEdge=50.0:lastLeftEdge=255.0:bins=64,10.359405028403925,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImHistogramData:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,0,5,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpImage:operation=*:type=Float64,0.0034819218184928514,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpImage:operation=*:type=UInt8,478.2340319718312,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpImage:operation=max:type=UInt8,1.2543283381708185E-10,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=*:type=Float64:value=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=*:type=UInt8:value=2,5356.0934693694726,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=*:type=UInt8:value=255,0.17202604157300955,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=+:type=Float64:value=1.0,5.692968286700417E-08,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=+:type=Float64:value=2.0,14.844090521191841,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=+:type=UInt8:value=1,0.35706386636334192,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=-:type=Float64:value=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ImageOpScalar:operation=/:type=UInt8:value=255,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,IntensityStretch:type=Float64:inputMinimum=0.0:inputMaximum=255.0:outputMinimum=0.0:outputMaximum=255.0,0,4,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,IntensityStretch:type=Float64:inputMinimum=<input>:inputMaximum=<input>:outputMinimum=0.0:outputMaximum=255.0,143.94498909834596,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,IntensityStretch:type=UInt8:inputMinimum=0.0:inputMaximum=1.0:outputMinimum=0.0:outputMaximum=255.,0.060713774938637374,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,IntensityStretch:type=UInt8:inputMinimum=0.0:inputMaximum=255.:outputMinimum=0.0:outputMaximum=1.0,0.060713775328078042,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,InvFFT:chunkX=16:chunkY=16:chunkZ=8,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Laplacian:type=Float64:windowSize=7,143.92898469877539,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,MarchingCubes:type=UInt8:surfaceValue=0.5,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,MeasureObjects,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,MomentsThresholdFromHistogram:histogram=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,MorphologicalGradient:type=UInt8:radius=3:windowSize=7,598.24793024896655,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,NormalNoise:type=Float32:width=64:height=64:depth=64:mean=128.0:std=25.0,0.026559258467682201,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,NormalNoise:type=Float64:width=64:height=64:depth=64:mean=0.0:std=50.0,0.076229406859577228,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,NormalNoise:type=Float64:width=64:height=64:depth=64:mean=128.0:std=25.0,13498.996520266361,5,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ObjectSizeStats,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ObjectSizes,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Opening:radius=3,95.195631925807618,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,OtsuThresholdFromHistogram:histogram=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,PCA:components=3,0.0095874303585965909,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,PaintObjects:width=512:height=384,968.50911443311702,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,"PermuteAxes:axes=(0,2,1):tileSize=32",62.82799438969051,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,"PermuteAxes:axes=(0,2,1):tileSize=64",0.004214813351873097,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Print,0,7,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Quantiles:histogram=<input>:q1=0.01:useQ2=true:q2=0.99:useQ3=false:q3=0.99:useQ4=false:q4=0.25:useQ5=false:q5=0.75,0.0095879640069766302,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=Float32:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,419.18496156045893,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=Float64:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=Float64:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,6,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=UInt64:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=UInt8:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,3.3999611651044801,7,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,362.91970273890348,24,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Read:type=UInt8:format=Volume file:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,3818.1883613341556,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadPointSet,0.0055689842592779393,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRandom:type=Float64:format=Image stack:depth=20:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRandom:type=Float64:format=Image stack:depth=24:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,3.1932148231918605E-07,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRandom:type=UInt8:format=Image stack:depth=10:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,2093.9952282115955,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRandom:type=UInt8:format=Image stack:depth=16:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,3,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRandom:type=UInt8:format=Image stack:depth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,720.36957536168609,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRange:type=Float32:format=Image stack:first=0:step=16:last=64:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,2522.96593277087,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRange:type=Float32:format=Image stack:first=0:step=1:last=31:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0.16818843205080244,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRange:type=Float64:format=Image stack:first=0:step=1:last=31:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,2.5992232406608835E-06,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRange:type=UInt8:format=Image stack:first=0:step=1:last=15:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,330.26851469845195,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRange:type=UInt8:format=Image stack:first=0:step=1:last=31:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadRange:type=UInt8:format=Image stack:first=0:step=1:last=63:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ReadSlab:type=UInt8:format=Chunked stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,253.35922479064624,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,RemoveSmallObjects:maximumVolume=1000:connectivity=TwentySix,984.337895628674,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Resample:type=Float32:factorX=1.5:factorY=1.5:factorZ=1.5:interpolation=Linear,8.8414013711959189E-07,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ResampleAffineTrilinearSlices:type=Float32:lerp=(fun a b t -> a + (b - a) * t):windowSize=7:inputGeometry={ W = 512; H = 384; D = 16; Origin = TinyLinAlg.v3 0.0 0.0 0.0; Spacing = TinyLinAlg.v3 1.0 1.0 1.0; Direction = { m00 = 1.0; m01 = 0.0; m02 = 0.0; m10 = 0.0; m11 = 1.0; m12 = 0.0; m20 = 0.0; m21 = 0.0; m22 = 1.0 } }:outputGeometry={ W = 128; H = 128; D = 8; Origin = TinyLinAlg.v3 0.0 0.0 0.0; Spacing = TinyLinAlg.v3 1.0 1.0 1.0; Direction = { m00 = 1.0; m01 = 0.0; m02 = 0.0; m10 = 0.0; m11 = 1.0; m12 = 0.0; m20 = 0.0; m21 = 0.0; m22 = 1.0 } }:affine={ A = { m00 = 1.0; m01 = 0.0; m02 = 0.0; m10 = 0.0; m11 = 1.0; m12 = 0.0; m20 = 0.0; m21 = 0.0; m22 = 1.0 }; T = TinyLinAlg.v3 4.0 -2.0 0.0; C = TinyLinAlg.v3 64.0 64.0 4.0 }:background=0.0f,0.022017900905999983,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Resize:type=UInt8:width=64:height=64:depth=64:interpolation=Linear,0.2545736470337997,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Resize:type=UInt8:width=96:height=96:depth=96:interpolation=Linear,559.8281970437065,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SaltAndPepperNoise:type=UInt8:width=64:height=64:depth=64:probability=0.02,2847.8643254888789,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ScalarFunction:function=sqrt:a=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ScalarOp:operation=-:type=Float64:a=<input>:b=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ScalarOp:operation=/:type=Float64:a=<input>:b=<input>,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ScalarOpImage:operation=*:type=UInt8:value=85,26.997222136796594,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SerialApplyTrans:type=Float32:background=0.0:geometry=<input>,5.6062797370856737E-06,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SerialEstBoundingBox:type=Float32,3.6076134520081801E-11,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SerialEstTrans:type=Float32:method=dogAffine:searchRadius=8:scale=1.6:pixelFraction=0.1,3.6379137948992574E-12,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SerialPolynomialBiasCorrect:type=Float32:order=2,0.027973421459753005,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ShotNoise:type=Float64:width=64:height=64:depth=64:scale=2.0,5014.8465515983899,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,ShowImage:colorMap=Greys,0.048024638126910824,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SiftKeypoints:type=Float64:sigma0=3.0:scaleFactor=1.6:scaleLevels=4:contrastThreshold=0.1:stride=16,78587.931133933846,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SignedDistanceBand:bandRadius=8:stride=4,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SmoothWBilateral:type=Float64:domainSigma=1.5:rangeSigma=30.0:windowSize=7,72.226690988031962,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SmoothWGauss:sigma=3.0:outputRegionMode=None:boundaryCondition=None:windowSize=7,8186.1067743616741,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SmoothWGauss:sigma=3.0:outputRegionMode=None:boundaryCondition=None:windowSize=None,1248.653786748152,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SmoothWGauss:sigma=3.0:outputRegionMode=Valid:boundaryCondition=None:windowSize=None,2.540169107779176E-06,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SmoothWMedian:type=Float64:radius=3:windowSize=7,0.0048088603993492202,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SobelEdge:type=Float64:windowSize=7,1.6009518020826512E-07,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SpeckleNoise:type=Float64:width=64:height=64:depth=64:std=0.5,4935.5486185291211,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,StreamConnectedObjects:connectivity=TwentySix,41.076645803402293,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,StructureTensor:sigma=3.0:rho=1.0,4395.8877812991277,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SumProjection:type=UInt8:function=Identity,355.51837263191999,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,SurfaceArea:xUnit=1.0:yUnit=1.0:zUnit=1.0,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Threshold:type=Float64:lower=128.0:upper=infinity,5.7353927257231772E-06,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Threshold:type=UInt8:lower=128.0:upper=infinity,0.0017972243505800939,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Threshold:type=UInt8:lower=<input>:upper=infinity,0,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,UnaryImageFunction:function=sqrt,1318.8705105043096,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Vector3ToColor:inputMinimum=-1.0:inputMaximum=1.0,0.14644586866628498,2,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,VectorRange:firstComponent=3:componentCount=3,0.14663854773681945,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,Volume:xUnit=1.0:yUnit=1.0:zUnit=1.0,0,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
elapsedMilliseconds,WhiteTopHat:type=UInt8:radius=3:windowSize=7,412.36583086857388,1,198,153,992.42316319046938,0.99348587947263323,1E-08,nonNegativeLeastSquares
